组图	1.20918180012014
改造	2.7177015026301
大	0.781168180084176
客厅	1.22081209202988
10	1.95474877265766
法则	1.28669030272439
完美	2.7415016564175
家居	0.857491314158847
装饰品	3.18561672178512
拥有	2.14424466327637
一件	3.04567338446338
即可	2.90912357724125
给你	3.97658069815694
生活	0.616077507203551
带来	1.87401893008772
意想不到	4.35630630806163
视觉	2.35434163558558
享受	2.27016083058904
五彩	5.65260421535362
盘子	5.32082682303517
既有	3.81544309033104
古典	2.9272188022257
风格	1.09976323540807
具有	1.41731048493291
现代	1.85472334063021
装饰	1.23673067505782
感	2.05461847846865
餐桌	3.13941285168948
上	0.49354891561634
最	0.635324378415899
体现	2.39324743769103
主妇	4.7595317735756
心思	3.5389196502438
绿色	2.47455038498813
饰品	2.89863030155336
自然	1.67062705196278
召唤	7.68403653784795
浓墨重彩	6.12589191979933
布艺	2.99154252364683
为之	5.11908718038228
精彩	3.68125916912707
浪漫	2.57884892678822
百合	5.48681196051127
静静的	7.68403653784795
绽放	5.09064924506094
光与影	5.57382333749987
运用	2.44361314968201
神奇	4.62181452302415
魅力	3.28804536281271
空间	0.832322649688937
案例	1.22452339623859
光源	3.57932918858801
选配	5.24168950247461
投射	5.18876710102211
角度	2.72645046482713
尤为	4.25004933335222
画龙点睛	4.39284005138949
笔	4.15400628433271
传统	1.83111592509095
向来	5.05394787821137
室内设计	3.33860905561291
形态	4.00457630563883
中	0.285862444682861
清雅	4.93516434222549
富	4.19513357575392
现代感	3.98582575630088
居家	2.78806415205458
设计	0.699551725607304
一直	2.28417844169981
甚	5.10951772936739
受	2.3863443666568
年轻	3.37659876016365
青睐	2.97001194692892
着重	4.49047852096289
格局	2.95333562940265
动	3.50389661543865
线	2.69786471591443
区分	3.84727601690943
营造	2.19923960424963
氛围	2.73971912472654
意外	4.15767601322167
惊喜	3.97965289718943
确	5.10951772936739
传	5.10951772936739
煤油灯	7.12442074991207
与传统	4.35630630806163
形象	3.28958738315849
大相径庭	5.89227706861806
这个	5.45941298632166
纸巾	5.73812638879218
架	3.2399157733471
很棒	7.05542787842529
金属	2.53002266084912
瓶塞	7.68403653784795
全国	2.36714278566659
室内装饰	2.9467421989288
行业	1.54523015280224
管理暂行	6.58542424917938
规定	2.25853601108647
第一条	5.14835756268371
加强	2.89967468803158
管理	2.55710078801505
规范	2.49246954122517
行为	2.91653493988863
维护	3.15682789328931
共同	2.65605260534916
利益	3.25620036711747
保障	3.00770915753082
消费者	0.710493518154811
合法权益	4.25408974289119
促进	3.3035736251353
健康发展	4.51120465147495
国办	9.76347807952779
通	3.73039185772698
1992	8.15404016709369
31	5.3690289248523
号	3.14340487296868
国办发	9.76347807952779
1993	7.81756793047242
58	5.6203433531358
文件	4.21440199463177
制定	3.11061505014425
第二条	5.29756996086999
所称	5.72042681169226
质感	2.80502968617423
果	4.95945703479016
篮	5.10003898541089
黑白分明	7.05542787842529
时钟	5.9792884456093
暧昧	5.60459499616812
餐	4.02368516733826
夹	4.80063344926449
手臂	6.46764121352196
状	3.58553396545269
搅拌	5.23087858637287
棍	6.7677458059738
最适合	3.92283642215117
星座	5.95681558975546
适合	2.20443982405979
火	3.74976292346175
相	3.04325792437283
白羊	6.93026473547123
狮子	6.12589191979933
射手	7.36558280672919
家中	1.08586816654863
面积	1.78550998632631
捉襟见肘	6.7677458059738
属于	2.4194052289446
性	2.00557187113003
你不	4.7136220722771
忍受	5.04497920822901
没有	1.05401300039771
私密	3.97658069815694
痛苦	5.1287490912939
--	1.25633522381552
总	2.55192134618724
需要	1.27345055591953
有个	3.62144067392807
地方	1.73959808675754
能够	1.83868216552621
闲	5.25261857300605
时	0.692859650227061
听听	4.97598633674114
CD	4.26221986897214
翻翻	6.62798386359847
杂志	3.88574229773803
埋头	6.93026473547123
干	2.88721346763277
些	2.65605260534916
自己的	1.56924877470107
事吧	7.97171861029962
实在	3.30985308062762
酷似	6.26697051805981
飞刀	9.07033089896784
门	2.1457185028857
弟子	7.97171861029962
榨汁机	6.36228069786448
优雅	3.11968834635067
抓	5.20960118792409
蛋	5.60459499616812
器	3.77702607423783
皮	3.45355980127827
诺	4.21830063504823
曹	5.47301863837612
漏斗	7.19852872206585
可爱	3.27731729055609
兔子	6.62798386359847
牙签	6.23711755491128
盒	3.92574763235938
绝对	3.2326004517797
亮点	3.35165981178965
相比	2.51568549768144
冰箱	3.15278203480934
三大件	6.23711755491128
时代	2.7317368207619
今日	4.78674433710233
已	1.65005143940251
今非昔比	7.27857142973933
众多	2.67841378554683
厂商	2.68345157956954
多年	3.15009386112436
努力	3.46821207807699
能耗	4.40689180485095
保鲜	4.9431965139193
外观	2.56007255841525
制造工艺	5.50079820248377
已有	3.53496707591975
惊人	4.17622942112346
进步	3.90554492504145
高端	3.3533031975377
则是	3.03007618765132
技术	1.7944662982919
秀	4.73304015812816
载体	5.0098878884182
享受到	4.16135925863693
最先进	5.09064924506094
西门子	4.7136220722771
零度	6.7677458059738
生物	4.93516434222549
伊莱克斯	5.13850526623926
独立	2.87388677113617
循环	4.22614381250178
制冷系统	6.54460225465959
海尔	3.48121133261453
风	3.03844443733029
直	3.41084868319005
冷	3.15818015856067
变频	4.80765102191974
松下	4.10748626869632
真空	4.96768753393082
隔热	4.20279644851111
都是	1.43357878651918
当今	4.44535808567345
顶尖	5.07213019729307
市场	0.886933528918109
地域	4.68207371453522
特色	2.81074943484863
要强	6.36228069786448
产品	0.910670161620693
美洲	6.15256016688161
韩国	3.95834311059773
偏好	4.9036656751629
双开门	6.32949087504098
风冷	7.46089298653374
日本	1.70673430441243
中小	4.65149029116722
容积	4.87312895130397
欧洲	2.58798836585319
嵌入式	4.72652547710887
优点	3.15682789328931
在于	2.91759820422923
制冷	4.36531537799991
均匀	3.10803772915606
无	2.16809080058743
霜	5.9348366830372
缺点	3.67216819743997
较高	2.58188613484489
不佳	4.99279345506132
优缺点	5.9348366830372
正好	3.90269185604956
和风	6.23711755491128
相反	3.97658069815694
较好	3.20386284201258
也比	4.99279345506132
低	1.96495502588573
中国菜	6.81903910036037
讲究	2.90072016643659
新鲜	3.31458868536759
中国	1.31627825979394
现在	1.27839494183884
很少	3.24728500347769
美国人	5.66913351730454
星期	5.34463747172717
做	1.35186765045167
一次	2.37453198184563
大型	2.57809106387375
采购	2.91972813048084
占了	4.34737767731618
大部分	2.65359861642193
目前	1.06596533379456
来自	2.30529192212438
国内	1.9940994698974
科龙	5.27484170979157
日韩	6.07459862541385
LG	4.44046810038536
三星	4.27454035337087
占据	3.42665234836726
下面	2.77691162010077
将对	4.11803118188179
高端产品	4.7461982427108
做出	3.01589155268352
详细介绍	6.15256016688161
度	2.43898810010921
系列	2.34890519812544
KK28E69TI	7.68403653784795
参考价格	4.92719617257585
6000	4.36531537799991
元	0.89197273324721
指标	2.88001549309629
总容积	7.19852872206585
:	2.94783808942953
265	6.93026473547123
冷藏	6.02580846124396
128＋60	9.76347807952779
冷冻	5.06299771373135
60+17	9.76347807952779
耗电量	4.57609227368404
kwh	9.76347807952779
24h：0.82	9.76347807952779
压缩机	4.78674433710233
无锡	5.87165778141469
能力	2.44361314968201
kg	6.26697051805981
24h	7.05542787842529
功能	1.42804660162715
室	2.96330801120063
三	4.80063344926449
变	3.03007618765132
温	4.03337829654892
区	2.38822230145477
冷冻室	5.9792884456093
－	2.96219504500458
避免	2.09025495838308
除霜	6.67243562616924
冷藏室	5.89227706861806
食物	3.71374462427881
不	1.10826358999792
风干	5.25261857300605
汉	5.03609026081436
显	3.68813204842588
控制	2.28248591664354
面板	3.30044862259976
解析	5.23087858637287
引领	3.97965289718943
发展	1.72367573577842
该款	5.75614489429446
采用	1.45011612826318
动态	4.27454035337087
冷却	5.14835756268371
系统	2.47797153093006
硅	5.77449403296202
滤膜	8.15404016709369
实现	2.3757688404265
室内	1.66726980772339
温度	2.77414281351412
湿度	3.66540379735235
防止	3.03724467714305
结冰	6.46764121352196
以满足	5.10003898541089
各种不同	5.19912988805811
需求	2.04523712746489
265L	8.3771837184079
标	4.01408509360205
况	7.46089298653374
下	1.51207501396365
24	3.66765351707233
小时	3.06028996627341
0.82	7.97171861029962
稍	4.09015481234842
逊色	5.39403022705651
噪音	3.42135666077535
推出	2.22179497964079
该公司	3.55892031695191
生产	1.71853102983864
启动	3.55287800248956
停止	4.18752897636859
时会	4.65753260562002
比较明显	5.52937157492904
声音	3.2311437873036
方面	1.68200303938545
不能	1.73959808675754
算是	3.89418116639321
强项	6.50538154150516
工艺	2.1600787396859
西门子冰箱	7.27857142973933
令人	2.81842701576802
称道	6.46764121352196
非常	1.55036738180464
精致	2.80313035039094
几乎	2.50506592891753
挑	3.69505249127908
出毛病	7.68403653784795
控制板	6.54460225465959
按键	5.3690289248523
有着	2.57054385824872
良好	2.59489818221544
手感	3.84458422523693
内	1.47143044190273
隔板	5.03609026081436
托盘	5.6203433531358
制作	2.53508962790668
也是	1.4151770243941
精益求精	5.9348366830372
材质	2.01415561477081
切	4.24602518304951
光滑	3.32253153886111
细致	3.61500978359105
消费	1.98484793207775
建议	2.25140683367392
一台	3.66315912748886
彻头彻尾	6.87310632163117
高品质	3.96742032876035
＋	4.82900414639508
高	1.42397717644892
价格	1.16415205838898
出色	4.22614381250178
性能	2.3192294300006
德国	2.78806415205458
精湛	4.7461982427108
品牌形象	4.9431965139193
都	0.842688190737885
成为	1.3666462446313
不在意	7.19852872206585
选购	1.34345679972959
理由	3.40217560194864
是否	1.8713996582095
物有所值	5.54397037434938
见仁见智	7.36558280672919
BCD-272WBBS	9.76347807952779
4600	7.36558280672919
272	8.15404016709369
162	7.19852872206585
68	5.79318616597388
温室	6.04990601282181
42	1.85656259082459
24h：0.78	9.76347807952779
12	3.22968924157144
负离子	4.96768753393082
杀菌	4.36080069764504
竖	4.42593999981635
式	0.950485847455736
蔬菜	4.54312225444113
瓶	4.56498104825506
座	3.54687197843246
假日	5.09064924506094
好处	3.46821207807699
更为	3.12622004821268
迅速	2.91759820422923
内部	2.83103018793947
变化	1.99875753468868
相应	2.74239411518344
调整	2.62858722789461
以求	5.38145144485391
达到	1.73371955892541
更好	3.01589155268352
效果	1.38554695538179
为该	6.87310632163117
款	2.79839773392472
一个	0.739587774745584
摄氏度	4.80765102191974
之间	1.85840522998214
自由	3.04930754960221
调温	5.9792884456093
存放	3.97965289718943
类别	4.72005296260509
最佳	2.95223370092144
方便	2.02194449017039
采用了	3.18840223888837
开门	3.95834311059773
次数	4.85820330108476
更加	2.09398282846891
准确	3.4924896476627
运转	4.65149029116722
状态	2.87286895934531
能源	3.73519955929307
浪费	3.15278203480934
均为	4.21440199463177
柔性	5.48681196051127
特点	2.15958011095081
显著	3.93159560223012
降低了	4.16505612052481
丰富	2.23568409177005
经验	2.69786471591443
外观设计	4.70088304649657
时尚	1.86506698665097
大方	3.39872732264321
部件	3.71138891059618
都很	3.48871605826469
合理	1.47017872072864
也算	6.15256016688161
精良	4.93516434222549
机型	4.76626580575746
具备	3.06151771348073
独创	5.27484170979157
巧妙地	4.25004933335222
利用	1.94988652649162
特性	3.24285695194448
更利于	6.81903910036037
保存	4.46516071297975
BCD	8.15404016709369
272WBBS	9.76347807952779
是目前	3.81023474523914
唯一	3.69505249127908
三门	7.46089298653374
应用	2.64870863111014
最大	1.97775718289194
卖点	4.25004933335222
由此	3.58969197560745
诸多	3.50007981693329
吸引人	4.78674433710233
省电	4.49561992046216
低噪音	6.7677458059738
该机	6.54460225465959
都为	4.97598633674114
加分	6.12589191979933
不少	1.75179135033001
要求	1.20360861381662
敏感	4.2828391561812
选择	1.03586190119953
加上	2.60030568864756
特色服务	7.36558280672919
应该是	3.04930754960221
不错	2.94346171485182
BCD-291EI	9.07033089896784
5300	9.07033089896784
291	8.3771837184079
146	7.56625350219111
77	6.15256016688161
24h：0.62	9.76347807952779
意大利	3.00770915753082
原装	5.32082682303517
FSD	8.15404016709369
16	3.87737404807303
食品	4.07989831218382
先进	3.17730642465155
精确	4.41637054880745
三个	3.11578970596366
使用	0.906532323102766
使	1.25714363136545
设定	4.32539877059252
值	3.60227075782846
减小	5.10951772936739
波动	4.68207371453522
小	0.763858738458909
这就	3.34023111597126
从根本上	4.9431965139193
解决了	3.78712717022157
问题	1.13528032985814
在这样的	4.60442278031004
环境	1.60210305622522
得到	2.16909683692484
程度	2.54237298129514
保证	1.93067056292252
还有一个	3.92574763235938
贴心	4.9431965139193
机器	4.0109054406872
自动	3.3549492884657
推荐	2.53654206097193
不同	0.766578483288828
期限	4.27868114602649
逾期	6.00227796383348
提醒	2.26460834545861
非同一般	6.81903910036037
表现	2.51710999937886
291L	9.76347807952779
仅为	3.76206320154639
0.62	9.76347807952779
得益于	5.28614126504682
高性能	5.10951772936739
扎	5.57382333749987
努	8.15404016709369
西	3.83123289207489
非常好	4.03337829654892
扎努西	9.76347807952779
更是	2.51782301186263
体现出	3.75221090511351
为数不多	5.66913351730454
获得	2.57280204516821
汉诺威	6.81903910036037
工业设计	5.24168950247461
论坛	3.52906735378756
IF	2.17616757346526
大奖	4.69457387729968
美观	2.38197618499681
充满	2.41167821039858
气息	2.73262060336342
中间	2.91123551045291
圆圆的	7.12442074991207
蓝色	3.11708756465705
LCD	5.23087858637287
显示屏	4.97598633674114
讨好	6.54460225465959
历史	3.07512336555676
悠久	4.96768753393082
很深	5.52937157492904
积累	4.15767601322167
最高	2.7504622898563
端	3.77201353241981
不出	4.02690578204515
毛病	4.7595317735756
超低	5.43274473923939
型	2.2421600992631
如果您	3.92283642215117
较大	2.3732966512657
体积	3.96438542505058
有什么	4.22221453436217
拒绝	3.56094256233124
炫	5.6203433531358
冰	4.66361165169485
NR-C28WU1	9.07033089896784
5800	6.15256016688161
280	5.77449403296202
167	7.81756793047242
65	5.13850526623926
48	4.91144781560817
24h：0.69	9.76347807952779
13	3.9704644711349
直流	5.79318616597388
U-Vacua	9.07033089896784
隔热层	6.99088935728801
独有	4.25814654358668
植物	3.05173768444699
抗菌材料	5.79318616597388
炫冰	9.07033089896784
双	3.19399665908686
温度控制	6.32949087504098
方式	1.70073017831295
电脑	3.11838710998281
温控	5.83165244680214
真正	1.01469708993157
添	4.07311862518901
彩	3.86632421188093
的是	1.26119550083304
更多	1.2397065726471
可调	5.43274473923939
级数	6.62798386359847
这为	5.95681558975546
更精确	7.56625350219111
确定	2.67674014501307
工作	1.74025339466055
转速	5.68594063562127
提供	1.70610059083608
条件	2.57355590877186
以上	1.64586733297535
提到	3.63008003650468
外	1.82681792417744
V-Vacua	9.76347807952779
将近	4.47017325479778
普通	2.038148041487
隔热材料	7.05542787842529
十倍	6.7677458059738
节省	2.9336843419751
方	2.94564750802222
嬗	9.76347807952779
谐	6.99088935728801
錾	7.46089298653374
280L	9.07033089896784
0.69	8.3771837184079
低频	5.52937157492904
降低	2.50084947848591
约	2.75226409212008
10％	4.43560191073395
并非	3.19540016810661
家电	2.41296190768971
内在	4.13226629769406
比较	1.40927451658485
只是在	4.70088304649657
内壁	5.68594063562127
一些	0.889589944219312
塑料件	6.43127356935213
处理	1.83904389462735
上还	4.45521038211796
不够	2.97113365202132
精	3.84458422523693
浮	5.18876710102211
先进技术	5.45941298632166
级别	4.55399192667849
并无	4.80765102191974
突出	2.55710078801505
反倒	5.72042681169226
是在	2.62779073248216
技术上	4.86563827957469
稍显	6.09991643339699
落后	4.16505612052481
所以我	4.47521104883176
个人	2.72119190755998
认为	1.63636889410377
定价	5.0098878884182
明显	2.13544695252556
偏高	4.54312225444113
贵	2.929369340709
GR-308NAQ	9.76347807952779
5450	9.76347807952779
292	8.3771837184079
197	6.46764121352196
95	5.65260421535362
24h：0.72	9.76347807952779
自产	7.56625350219111
六级	8.66486579085957
复式	4.18374825353064
斜	4.0833054705052
拉	3.21239774446138
保鲜盒	7.56625350219111
盖	3.86358072593782
设置	2.84478286046683
分别	2.79745389238027
对应	1.87177342018043
很方便	4.85820330108476
物品	2.85472330017628
分开	4.15767601322167
摆放	2.40019849253208
取	3.51737131404301
特有的	4.1039958637665
魔术	5.85145507409964
水分	3.62144067392807
双向	5.66913351730454
调节	3.09144513404429
适时	5.35675883225951
吸收	3.34023111597126
释放	2.76496843722773
水汽	5.18876710102211
保持	2.1161692471057
恒定	5.75614489429446
合适	2.94128068885611
贵冰	7.97171861029962
升	3.44091283958854
耗电	4.98435458641298
0.72	9.07033089896784
特别	1.88154059025233
应该	1.72625804838466
只能说	6.32949087504098
规	4.76626580575746
矩	5.40676925283705
豪华	3.11968834635067
可以说	3.34023111597126
颇有	4.32975607597171
心得	4.72652547710887
DIOS	8.66486579085957
说是	3.54090181145596
风靡	5.07213019729307
继承了	5.60459499616812
漆	2.64222562625863
水	1.91065026723725
内饰	6.50538154150516
做工	3.76206320154639
不足	3.0553939956489
略显	5.04497920822901
定	3.28496843731755
要价	5.87165778141469
5500	6.99088935728801
但在	3.01706595093969
均无	6.71895564180391
出彩	5.17851060085193
之处	3.48495665535556
品牌	1.28025540759735
缺乏	2.93260384486194
拉力	6.43127356935213
大家	2.4194052289446
趋于	4.63357936459758
再	1.60553457230427
出手	5.10951772936739
立体	3.71610590046863
流	4.08672427724363
BCD-270GTNS	9.76347807952779
4100	8.66486579085957
270	6.07459862541385
184	9.76347807952779
86	6.23711755491128
18	3.69043354541324
辐射	3.94934754769668
板	2.309916207882
AIR-SHOWER	9.07033089896784
风扇	5.29756996086999
银离子	5.60459499616812
抗菌	3.85539514134414
花哨	4.91929099306903
介绍	1.7587785689676
置于	4.29120740584619
内侧	5.32082682303517
顶部	4.0833054705052
配合下	7.19852872206585
形成	2.12095394529288
高效	4.16876669992066
超	3.20244741359935
厚	3.17180434748813
发泡	5.28614126504682
层	2.56305318655753
还	1.3013748541891
270L	8.66486579085957
安静	3.7066940662983
三星手机	9.76347807952779
三星冰箱	7.36558280672919
外形	3.46636875956613
模仿	4.15034997313086
痕迹	3.83922228209531
储	3.45720279255516
物	2.65441594381543
只能	2.55265962597793
算	3.26068803357892
过于	3.21669266875617
幸好	5.9792884456093
选	2.67423492446335
责	6.36228069786448
它的	2.14277299260901
星云	9.76347807952779
F4	7.81756793047242
BCD-276AK4	9.76347807952779
3900	7.19852872206585
276	9.07033089896784
191	8.66486579085957
85	5.47301863837612
24h：0.88	9.76347807952779
分立	7.27857142973933
纳米	4.89594362907106
菌	4.82900414639508
2001年	4.08672427724363
发明	4.6758817442877
史	5.47301863837612
里程碑	5.85145507409964
意义	3.37323741243
蒸发器	6.04990601282181
并联	7.68403653784795
原理	3.75466489406409
分割	4.25408974289119
智能化	4.09015481234842
优化	4.47017325479778
软件	4.5986921056014
实现了	3.94636691955446
深	3.2010339858129
速冻	6.62798386359847
有效	2.45025769240873
措施	3.19540016810661
范围	2.9467421989288
广	4.29964627449459
速度快	5.60459499616812
两年	3.62791318844076
左右	1.6029598319065
机	3.2667030893318
一向	4.26630985423022
精选	5.48681196051127
国际知名	4.96768753393082
噪	5.57382333749987
表面	2.06454187970629
拉丝	5.75614489429446
均	2.58569566325955
时间	1.4639435089748
已经	1.28046233987633
长	1.11648545051367
在技术上	5.55878546013464
仍不	5.48681196051127
性能指标	4.97598633674114
现今	4.9512937241537
新产品	3.59806022528625
有所	2.92400164126409
考虑到	3.17455160199111
口碑	4.69457387729968
稍微	4.51645400735868
可以选择	3.63442786944246
毕竟	3.68125916912707
售价	3.36488314497372
不到	2.70386045121179
4000	4.39750206450099
总结	4.05636781477322
不难	4.33413245056254
发现	1.10548001144714
主要	1.53610257249246
考虑	1.83435159214622
制造	2.55858556929275
工	3.43732860635958
盏	3.62791318844076
戎	9.07033089896784
副	3.94934754769668
辍	8.66486579085957
＝	6.07459862541385
ㄒ	9.07033089896784
楦	8.66486579085957
魑	9.76347807952779
辉	5.73812638879218
诠	8.3771837184079
郝	7.56625350219111
蚴	9.76347807952779
苯	3.32253153886111
岷	9.76347807952779
献	7.27857142973933
旱	8.15404016709369
氖	7.05542787842529
导	5.51498283747556
市	2.51284256757988
枰	8.66486579085957
了解	1.67706780404584
在意	4.85820330108476
各项	3.78459231460424
参数	4.85082319378944
然后再	3.98582575630088
耐用品	7.68403653784795
说不定	5.589090809631
买回	4.04316630291952
家	0.483611644415276
就得	4.5816945292265
相伴	5.43274473923939
十来	6.39618224953976
年	1.798279788834
总得	7.05542787842529
称心	5.9348366830372
才行	5.54397037434938
卧室	0.714128393443353
生活中	3.48683459018407
轻松	1.59385851764819
舒展	5.18876710102211
很容易	3.07139433698562
装修	0.377589034996827
沉郁	7.81756793047242
压抑	3.95533558954326
玻璃	2.05327288503159
为主	2.21914597142291
材料	1.13581743507178
进行	1.05748436506466
逐渐	2.60185607653345
一族	4.17998177074402
新潮流	1.88418659429391
通透	3.25620036711747
明朗	1.83111592509095
放松	3.08387889367789
心情	2.89967468803158
夜晚	4.60442278031004
安睡	6.62798386359847
空气	2.52426310573102
似乎	2.79368740959353
都能	2.97113365202132
渗透	3.85539514134414
进来	4.24602518304951
白天	4.22614381250178
扑	6.7677458059738
怀	6.32949087504098
而入	6.07459862541385
阳光	2.60964427788516
涤荡	8.15404016709369
心中	4.27868114602649
所有	1.81262322173039
阴霾	7.46089298653374
昆虫	7.19852872206585
篇	4.01408509360205
谁说	5.63634369447925
琥珀	7.36558280672919
一定	1.78619609264082
海星	6.67243562616924
海螺	6.36228069786448
很好	2.62619964226119
天然	2.55784290309246
密密	7.68403653784795
整齐	3.88854734866656
你是	4.51120465147495
不是	2.07319205877809
闻到	5.23087858637287
大海	5.3690289248523
味道	2.95443877346537
仅用	5.85145507409964
少量	4.19895767219687
贝壳	4.97598633674114
却	1.72335341499446
又是	3.44270978525121
野兽	7.68403653784795
皮毛	6.39618224953976
近看	6.67243562616924
原来	2.45025769240873
石头	4.80765102191974
坐在	3.74003048654899
上面	2.7640556119637
会不会	4.3210603690007
恶心	4.72652547710887
喜欢	1.07082011872571
的人	2.10903485303467
来说	1.79967012614536
宝	4.35630630806163
抓到	7.27857142973933
这么多	4.26630985423022
来做	3.93159560223012
人工	3.70202116059638
其实	1.68758444911114
不易	3.00306338844195
花草	3.93747797213325
裤子	6.62798386359847
设计师	1.58259713752933
灵感	3.60438269101285
来源	3.21956623396098
层层叠叠	6.50538154150516
花朵	3.99203695639283
给人带来	5.39403022705651
剃须刀	6.20813001803751
片	3.48871605826469
